Campus ID,Student ID,Teacher Last Name,Teacher First Name,Course Name,Unit,Type,Assignment,Assignment Opened *,Turned In *,Time Spent,Score,Unit Score,Total Score
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),3,LESSON,1. The Coordinate Plane,9/30/2019 9:34,9/30/2019 9:44,0:10,92.9,93.6,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),3,LESSON,2. Identifying Functions,9/30/2019 9:44,9/30/2019 9:59,0:11,84.7,93.6,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),3,LESSON,3. Function Notation,9/30/2019 9:59,9/30/2019 10:06,0:07,89.1,93.6,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),3,LESSON,4. Modeling Functions,9/30/2019 10:06,9/30/2019 10:13,0:07,86.7,93.6,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),3,QUIZ,5. Quiz 1: Function Basics,10/2/2019 7:08,10/9/2019 10:10,1:04,98.8,93.6,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),3,LESSON,7. Writing a Function Rule,9/30/2019 10:13,10/9/2019 10:03,0:22,92,93.6,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),3,LESSON,8. Arithmetic Sequences,9/30/2019 10:20,11/14/2019 17:58,0:35,95.8,93.6,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),3,LESSON,9. Direct Variation,9/30/2019 10:26,9/30/2019 10:29,0:03,90.9,93.6,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),3,LESSON,10. Slope,9/30/2019 10:29,9/30/2019 10:32,0:04,96.9,93.6,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),3,LESSON,13. Linear Equations,9/30/2019 10:33,9/30/2019 10:35,0:03,93.3,93.6,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),3,LESSON,14. Slope-Intercept Form,9/30/2019 10:35,9/30/2019 10:47,0:11,89,93.6,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),3,LESSON,15. Absolute Value Functions,9/30/2019 10:47,10/11/2019 9:09,0:07,90.9,93.6,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),3,LESSON,16. Piecewise Defined Functions,9/30/2019 10:55,9/30/2019 10:58,0:04,100,93.6,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),3,LESSON,21. Writing Linear Equations (1),10/1/2019 7:12,10/1/2019 9:39,0:29,100,93.6,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),3,LESSON,23. Writing Linear Equations (3),10/1/2019 9:43,5/12/2020 13:15,0:08,80,93.6,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),3,QUIZ,26. Quiz 4: Writing Linear Equations,10/9/2019 9:40,10/9/2019 9:54,0:15,90,93.6,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),4,LESSON,1. Graphing,10/10/2019 7:31,10/10/2019 7:35,0:05,88.6,81.8,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),4,LESSON,2. Addition Property of Inequality,10/10/2019 7:36,10/10/2019 7:42,0:06,90,81.8,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),4,LESSON,4. Multi-Step Inequalities,10/10/2019 7:49,10/10/2019 7:52,0:02,76.9,81.8,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),4,LESSON,5. Problem Solving,10/10/2019 7:52,10/10/2019 7:58,0:06,80,81.8,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),4,LESSON,9. Solving Compound Inequalities,10/10/2019 8:12,10/10/2019 8:19,0:08,75,81.8,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),4,LESSON,10. Inequalities with Two Variables,10/10/2019 8:20,10/10/2019 8:33,0:14,93.8,81.8,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),4,LESSON,13. Absolute Value Solution Sets,10/10/2019 8:33,10/10/2019 8:43,0:09,70,81.8,87.85
PRA | PRA APP | PRA EL,35927808,Espadas,Mr.,MA A01A Algebra 1A SY19-20 (2016),4,LESSON,14. Absolute Value Inequalities with One Variable,10/10/2019 8:43,10/10/2019 9:03,0:20,80,81.8,87.85
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,2. Expressions,11/13/2019 12:41,11/18/2019 17:38,3:33,100,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,3. Multiplication and Raising to a Power,11/18/2019 17:35,11/18/2019 17:45,0:08,92.6,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,4. Division,11/13/2019 12:41,2/13/2020 15:51,12:18,70.2,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,5. Expressions and Operations,11/21/2019 15:36,1/9/2020 15:44,11:53,95.3,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,QUIZ,6. Quiz 1,1/9/2020 15:44,1/9/2020 15:49,0:05,85,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,8. Evaluating Expressions and Absolute Value,11/13/2019 13:20,1/9/2020 16:06,1:25,76.4,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,9. Variables and Expressions,1/7/2020 12:34,1/13/2020 13:55,0:48,78.6,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,"10. Algebraic Expressions, Equations and Inequalities",1/13/2020 13:02,1/13/2020 14:11,0:35,72.7,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,11. Equations with Multiple Operations,11/14/2019 14:08,1/13/2020 14:43,0:04,78.2,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,QUIZ,12. Quiz 2,1/13/2020 14:43,1/13/2020 14:45,0:02,84.2,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,"14. Two Unknowns, More Than Two Unknowns",11/13/2019 13:30,11/13/2019 13:57,0:27,81.3,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,15. Real World Applications,11/13/2019 13:58,11/13/2019 14:04,0:06,76,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,16. Writing Equations from Word Problems,1/13/2020 14:45,1/13/2020 14:46,0:01,77.8,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,QUIZ,17. Quiz 3,1/13/2020 14:47,1/13/2020 14:47,0:00,100,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,19. Direct Variation,11/13/2019 13:57,1/15/2020 15:35,2:38,72.7,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,20. Literal Equations,11/14/2019 13:12,1/15/2020 15:36,0:27,90,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,21. Distance,1/15/2020 15:36,1/15/2020 15:37,0:01,83.3,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,22. Applications of Percents,1/15/2020 15:38,1/15/2020 15:40,0:03,88.9,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,23. Mixture and Interest Problems,1/15/2020 14:38,1/15/2020 15:42,0:32,77.8,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,QUIZ,24. Quiz 4,1/15/2020 15:42,1/15/2020 15:43,0:01,76.9,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,26. F.O.I.L. and Special Cases,1/15/2020 15:43,1/15/2020 15:44,0:01,91.7,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,27. Factoring Out the GCF,1/15/2020 15:44,1/15/2020 15:47,0:02,75,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,28. Factoring Trinomials,1/15/2020 15:48,1/15/2020 15:53,0:05,81.3,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,29. Complete Factorization,1/15/2020 15:48,1/16/2020 12:49,0:27,80,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,QUIZ,30. Quiz 5,1/16/2020 12:49,1/16/2020 12:52,0:01,83.3,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,32. Simplifying Rational Expressions,1/16/2020 12:52,1/16/2020 12:54,0:02,81.8,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,LESSON,33. Adding and Subtracting with Unlike Denominators,1/16/2020 12:54,1/16/2020 12:55,0:01,77.8,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),1,TEST,38. Test,2/13/2020 15:53,2/13/2020 15:56,0:03,88.9,86.5,82.25
PRA | PRA APP,28574033,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016) (CRx),4,TEST,1. Exam,1/22/2020 16:07,1/22/2020 16:15,0:07,78,78,82.25
PRA | PRA APP,28888840,Espadas,Mr.,MA G01A Geometry 1A SY19-20 (2016) (CRx),1,LESSON,3. Mathematic System: Set Theory Review,9/17/2019 9:02,10/21/2019 8:51,8:01,100,80.9,77.55
PRA | PRA APP,28888840,Espadas,Mr.,MA G01A Geometry 1A SY19-20 (2016) (CRx),1,LESSON,4. Mathematic System: Operations with Sets,10/17/2019 11:57,10/23/2019 7:56,5:28,100,80.9,77.55
PRA | PRA APP,28888840,Espadas,Mr.,MA G01A Geometry 1A SY19-20 (2016) (CRx),1,QUIZ,5. Quiz 1: Set Theory,10/23/2019 8:56,10/23/2019 10:45,1:19,100,80.9,77.55
PRA | PRA APP,28888840,Espadas,Mr.,MA G01A Geometry 1A SY19-20 (2016) (CRx),1,LESSON,12. Defined Terms: Definitions,10/29/2019 10:55,11/19/2019 11:41,10:27,100,80.9,77.55
PRA | PRA APP,28888840,Espadas,Mr.,MA G01A Geometry 1A SY19-20 (2016) (CRx),1,QUIZ,13. Quiz 3: Defined Terms,11/20/2019 8:22,1/14/2020 8:15,3:21,91.3,80.9,77.55
PRA | PRA APP,28888840,Espadas,Mr.,MA G01A Geometry 1A SY19-20 (2016) (CRx),1,LESSON,15. Geometric Postulates,11/25/2019 19:45,12/18/2019 13:15,11:11,100,80.9,77.55
PRA | PRA APP,28888840,Espadas,Mr.,MA G01A Geometry 1A SY19-20 (2016) (CRx),1,QUIZ,19. Quiz 4: Postulates and Theorems,1/15/2020 13:26,1/28/2020 11:28,2:16,71.4,80.9,77.55
PRA | PRA APP,28888840,Espadas,Mr.,MA G01A Geometry 1A SY19-20 (2016) (CRx),1,PROJECT,20. Performance Task,12/18/2019 8:46,1/15/2020 9:30,2:50,71.1,80.9,77.55
PRA | PRA APP,28888840,Espadas,Mr.,MA G01A Geometry 1A SY19-20 (2016) (CRx),1,TEST,23. Test,2/11/2020 12:42,2/11/2020 12:58,0:17,82.4,80.9,77.55
PRA | PRA APP,28888840,Espadas,Mr.,MA G01A Geometry 1A SY19-20 (2016) (CRx),2,LESSON,4. Disjunctions,2/12/2020 9:53,2/27/2020 8:24,4:23,75,74.2,77.55
PRA | PRA APP,28888840,Espadas,Mr.,MA G01A Geometry 1A SY19-20 (2016) (CRx),2,LESSON,6. Conditional or Implication Statements,2/12/2020 15:14,2/26/2020 8:25,4:49,73.3,74.2,77.55
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,1. Money,1/28/2020 7:45,1/28/2020 7:52,0:07,87.5,90.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,2. Finding a Job,1/28/2020 7:53,1/28/2020 8:29,0:37,75.5,90.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,3. Job Skills: Using Standard Units,1/28/2020 8:29,1/28/2020 8:34,0:04,100,90.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,4. Job Skills: Using Metric Units,1/28/2020 8:34,1/28/2020 8:39,0:05,78.6,90.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,5. Converting Systems,1/28/2020 8:39,1/28/2020 9:13,0:34,86.4,90.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,8. Part- and Full-Time Jobs,1/28/2020 9:53,1/28/2020 10:25,0:32,75.7,90.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,9. Wages,1/28/2020 10:26,1/29/2020 7:54,1:05,75.7,90.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,10. Payroll,1/29/2020 7:54,1/29/2020 8:08,0:14,72.7,90.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,11. Payroll Deductions,1/29/2020 8:08,1/29/2020 8:28,0:20,84.4,90.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,12. Other Deductions,1/29/2020 8:30,1/29/2020 8:51,0:22,73.5,90.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,QUIZ,13. Quiz 2: Wages,2/6/2020 7:52,2/6/2020 8:05,0:13,90,90.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,15. Self-Employment: Piecework,1/29/2020 8:52,1/29/2020 9:09,0:17,100,90.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,16. Commission and Tips,1/29/2020 9:09,2/4/2020 7:36,1:06,83.3,90.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,17. Retirement Planning,1/29/2020 10:43,2/4/2020 7:58,0:24,83,90.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,QUIZ,18. Quiz 3: Other Income,2/6/2020 8:13,2/6/2020 8:40,0:27,96.7,90.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),1,LESSON,20. Story Problems with Review,2/4/2020 7:58,2/4/2020 10:57,1:24,86.4,90.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,1. Life Insurance,2/6/2020 10:37,2/6/2020 11:20,0:43,81.3,79.3,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,2. Premiums,2/6/2020 11:20,2/11/2020 10:00,1:20,70.4,79.3,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,3. Loans and Cash Value,2/12/2020 8:24,2/12/2020 9:50,0:35,88.9,79.3,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,6. Other Insurance,2/12/2020 10:31,2/12/2020 10:40,0:09,75,79.3,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,10. Taxes: FICA,2/12/2020 10:40,2/13/2020 8:35,0:36,70.8,79.3,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,11. Taxes: State,2/12/2020 9:34,2/12/2020 9:47,0:13,87.5,79.3,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,14. Taxes: Local,2/11/2020 9:36,2/11/2020 9:59,0:24,72.5,79.3,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,15. Taxes: Other,2/13/2020 8:35,2/13/2020 8:47,0:12,90,79.3,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),2,LESSON,18. Review,2/13/2020 9:05,2/18/2020 10:05,0:40,76.9,79.3,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,1. Selecting a Bank,2/13/2020 8:47,2/13/2020 9:04,0:17,95.5,82.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,3. Savings Accounts,2/11/2020 11:56,2/12/2020 11:38,0:38,71.4,82.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,7. ATM'S,2/12/2020 11:38,2/12/2020 11:47,0:09,75,82.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,8. Simple and Compound Interest,2/13/2020 10:03,2/13/2020 10:19,0:15,80,82.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,QUIZ,10. Quiz 2: Services,2/18/2020 8:48,2/18/2020 9:38,0:50,81,82.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,12. Financial Planning,2/4/2020 11:49,2/17/2020 8:54,2:11,94.5,82.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,13. Stocks,2/19/2020 9:59,2/19/2020 10:08,0:10,90,82.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,14. Bonds,2/19/2020 10:10,2/19/2020 10:17,0:07,71.4,82.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,18. Wills and Estates,2/19/2020 10:34,2/19/2020 10:42,0:08,94.5,82.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),3,LESSON,20. Distributing an Estate,2/19/2020 10:42,2/25/2020 8:00,0:43,100,82.4,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),4,LESSON,1. Overdraft Protection,2/25/2020 9:44,2/25/2020 9:58,0:14,79.5,75.5,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),4,LESSON,3. Interest First Loans,2/26/2020 7:59,2/27/2020 8:20,1:20,71.4,75.5,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),5,LESSON,1. Purchasing and Variables,3/3/2020 8:21,3/4/2020 8:41,0:32,93.8,85.8,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),5,LESSON,4. Markup,3/4/2020 10:08,3/4/2020 10:24,0:16,90,85.8,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),5,LESSON,7. Graphs and Trends,3/11/2020 8:37,3/11/2020 8:49,0:13,72.7,85.8,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),5,LESSON,19. Depreciation Trends,3/11/2020 8:50,3/11/2020 9:01,0:11,82.7,85.8,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),5,LESSON,"20. Buy, Lease, Rent: Part I",3/11/2020 9:08,3/11/2020 9:13,0:04,85.2,85.8,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),5,LESSON,"21. Buy, Lease, Rent: Part II",3/11/2020 11:09,3/11/2020 11:12,0:03,90.5,85.8,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),6,LESSON,1. Leisure,3/4/2020 8:06,3/4/2020 8:28,0:22,76,76.7,81.68
PRA | PRA SHRD,26427751,Espadas,Mr.,MA CM01 Consumer Math SY19-20 (2016),6,LESSON,2. Free Activities,3/4/2020 8:42,3/4/2020 10:07,1:26,77.3,76.7,81.68
PRA | PRA RP3 Lite,37215910,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016),1,LESSON,1. Expressions,11/12/2019 8:42,11/18/2019 11:15,1:14,100,99.3,99.3
PRA | PRA RP3 Lite,37215910,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016),1,LESSON,2. Multiplication and Raising to a Power,11/12/2019 9:46,11/26/2019 10:25,1:18,100,99.3,99.3
PRA | PRA RP3 Lite,37215910,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016),1,LESSON,3. Division,11/13/2019 17:11,11/26/2019 10:29,0:25,100,99.3,99.3
PRA | PRA RP3 Lite,37215910,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016),1,LESSON,4. Expressions and Operations,11/14/2019 11:24,11/19/2019 10:37,1:07,100,99.3,99.3
PRA | PRA RP3 Lite,37215910,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016),1,QUIZ,5. Quiz 1,11/18/2019 19:59,11/25/2019 12:45,0:00,100,99.3,99.3
PRA | PRA RP3 Lite,37215910,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016),1,LESSON,7. Evaluating Expressions and Absolute Value,11/19/2019 11:24,12/10/2019 12:19,0:43,100,99.3,99.3
PRA | PRA RP3 Lite,37215910,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016),1,LESSON,8. Variables and Expressions,11/19/2019 11:24,11/19/2019 11:36,0:12,100,99.3,99.3
PRA | PRA RP3 Lite,37215910,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016),1,LESSON,"9. Algebraic Expressions, Equations and Inequalities",11/19/2019 11:37,12/2/2019 11:32,0:15,100,99.3,99.3
PRA | PRA RP3 Lite,37215910,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016),1,LESSON,10. Equations with Multiple Operations,12/2/2019 12:29,1/30/2020 8:52,1:40,98,99.3,99.3
PRA | PRA RP3 Lite,37215910,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016),1,LESSON,25. F.O.I.L. and Special Cases,3/26/2020 23:18,3/26/2020 23:22,0:04,91.7,99.3,99.3
PRA | PRA RP3 Lite,37215910,Espadas,Mr.,MA A01C Coordinate Algebra 1C SY19-20 (2016),1,LESSON,26. Factoring Out the GCF,3/26/2020 23:24,3/27/2020 14:16,0:41,87.3,99.3,99.3
PRA | PRA APP,30469457,Espadas,Mr.,MA A01D Coordinate Algebra 1D SY19-20 (2016) (CRx),1,TEST,1. Pre-Test,8/27/2019 8:56,8/27/2019 8:56,0:00,100,100,89.3
PRA | PRA APP,30469457,Espadas,Mr.,MA A01D Coordinate Algebra 1D SY19-20 (2016) (CRx),2,TEST,1. Pre-Test,8/27/2019 8:57,8/27/2019 9:15,0:18,78.6,78.6,89.3
